OT_ID,Equipo_ID,Nombre_Equipo,Servicio,Criticidad,Marca,Fecha,Tipo_OT,Tipo_Falla,MTTR_Horas,Costo_OT_COP,Tecnico,Estado_OT
OT-007061,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2022-03-27,Preventivo,PM Programado,2.9,381556,Sandra López,Pendiente
OT-007062,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2022-06-30,Preventivo,PM Programado,3.6,741673,Andrés Peña,Pendiente
OT-007063,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2022-09-29,Preventivo,PM Programado,3.0,955767,Paola Gómez,Cerrada
OT-007064,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2022-12-31,Preventivo,PM Programado,1.5,995885,Jhon Castro,Cerrada
OT-007065,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2023-03-20,Preventivo,PM Programado,1.7,1052208,Laura Martínez,Cerrada
OT-007066,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2023-06-28,Preventivo,PM Programado,2.4,862890,Andrés Peña,Cerrada
OT-007067,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2023-09-27,Preventivo,PM Programado,2.6,1065443,Andrés Peña,Cerrada
OT-007068,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2023-12-28,Preventivo,PM Programado,3.3,909758,Diana Vargas,Pendiente
OT-007069,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2024-03-17,Preventivo,PM Programado,2.4,663665,Jhon Castro,Cerrada
OT-007070,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2024-06-13,Preventivo,PM Programado,1.8,1193863,Diana Vargas,Cerrada
OT-007071,BIO-0384,Monitor Hemodinámico Invasivo,Cirugía Cardiovascular,Crítico,Edwards,2024-09-14,Preventivo,PM Programado,3.4,956823,Paola Gómez,Cerrada
OT-007072,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-03-07,Correctivo,Desgaste,12.2,796000,Andrés Peña,Cerrada
OT-007073,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-05-22,Correctivo,Sensor/Transductor,6.3,4813000,Diana Vargas,En proceso
OT-007074,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-09-24,Correctivo,Calibración,15.1,5412000,Laura Martínez,Cerrada
OT-007075,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-29,Correctivo,Software,2.8,5574000,Paola Gómez,Cerrada
OT-007076,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-05-30,Correctivo,Accesorio,3.5,854000,Laura Martínez,Cerrada
OT-007077,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-04,Correctivo,Accesorio,16.9,1578000,Sandra López,Cerrada
OT-007078,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-15,Correctivo,Software,3.5,225000,Carlos Rodríguez,Cerrada
OT-007079,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-07-10,Correctivo,Eléctrica,11.0,15121000,Jhon Castro,Cerrada
OT-007080,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-07-24,Correctivo,Software,0.9,6709000,Diana Vargas,Cerrada
OT-007081,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-07-25,Correctivo,Mecánica,16.0,2104000,Miguel Torres,Cerrada
OT-007082,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-08-25,Correctivo,Sensor/Transductor,15.3,1338000,Paola Gómez,Cerrada
OT-007083,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-11-25,Correctivo,Eléctrica,5.8,1880000,Diana Vargas,En proceso
OT-007084,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-01-14,Correctivo,Mecánica,4.0,6786000,Miguel Torres,Cerrada
OT-007085,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-01-20,Correctivo,Calibración,7.1,3269000,Laura Martínez,Cerrada
OT-007086,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-02-03,Correctivo,Mecánica,0.6,928000,Paola Gómez,Cerrada
OT-007087,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-10,Correctivo,Mecánica,3.4,1407000,Laura Martínez,Cerrada
OT-007088,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-06-29,Correctivo,Eléctrica,1.8,882000,Andrés Peña,Cerrada
OT-007089,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-11-11,Correctivo,Software,0.5,4652000,Sandra López,Cerrada
OT-007090,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-01-01,Preventivo,PM Programado,3.1,817925,Jhon Castro,Cerrada
OT-007091,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-04-02,Preventivo,PM Programado,2.1,769058,Paola Gómez,Cerrada
OT-007092,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-07-03,Preventivo,PM Programado,1.8,538743,Carlos Rodríguez,Pendiente
OT-007093,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-09-27,Preventivo,PM Programado,2.8,774437,Sandra López,Cerrada
OT-007094,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-12-26,Preventivo,PM Programado,3.9,353059,Jhon Castro,Cerrada
OT-007095,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-30,Preventivo,PM Programado,3.2,723030,Carlos Rodríguez,Cerrada
OT-007096,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-25,Preventivo,PM Programado,3.4,1097890,Jhon Castro,Cerrada
OT-007097,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-09-29,Preventivo,PM Programado,2.7,813542,Diana Vargas,Pendiente
OT-007098,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-20,Preventivo,PM Programado,2.4,481438,Laura Martínez,Cerrada
OT-007099,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-22,Preventivo,PM Programado,1.3,653767,Andrés Peña,Cerrada
OT-007100,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-06-16,Preventivo,PM Programado,3.0,581107,Paola Gómez,Cerrada
OT-007101,BIO-0385,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-09-21,Preventivo,PM Programado,1.5,1035823,Sandra López,Cerrada
OT-007102,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-02-12,Correctivo,Calibración,10.9,785000,Andrés Peña,Cerrada
OT-007103,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-04-30,Correctivo,Sensor/Transductor,5.4,2762000,Diana Vargas,Cerrada
OT-007104,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-05-04,Correctivo,Eléctrica,5.0,2132000,Paola Gómez,Cerrada
OT-007105,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-09-10,Correctivo,Eléctrica,0.5,5703000,Carlos Rodríguez,Cerrada
OT-007106,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-10-11,Correctivo,Software,2.2,812000,Jhon Castro,Cerrada
OT-007107,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-02-13,Correctivo,Software,2.8,5578000,Laura Martínez,Cerrada
OT-007108,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-04-03,Correctivo,Mecánica,0.5,444000,Miguel Torres,Cerrada
OT-007109,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-04-16,Correctivo,Software,0.5,7332000,Sandra López,Cerrada
OT-007110,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-04-19,Correctivo,Sensor/Transductor,6.2,2596000,Andrés Peña,Cerrada
OT-007111,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-07-19,Correctivo,Sensor/Transductor,5.0,2994000,Jhon Castro,Cerrada
OT-007112,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-10-04,Correctivo,Desgaste,4.2,4609000,Miguel Torres,Cerrada
OT-007113,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-10-29,Correctivo,Eléctrica,19.5,4992000,Carlos Rodríguez,Cerrada
OT-007114,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-01-29,Correctivo,Sensor/Transductor,2.3,1287000,Laura Martínez,Cerrada
OT-007115,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-02-28,Correctivo,Software,6.0,10891000,Andrés Peña,Cerrada
OT-007116,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-06-30,Correctivo,Sensor/Transductor,5.2,2779000,Jhon Castro,Cerrada
OT-007117,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-01-02,Preventivo,PM Programado,2.4,669369,Sandra López,Cerrada
OT-007118,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-04-04,Preventivo,PM Programado,2.1,802047,Jhon Castro,Pendiente
OT-007119,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-07-01,Preventivo,PM Programado,2.0,694220,Paola Gómez,Cerrada
OT-007120,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-09-21,Preventivo,PM Programado,3.7,562415,Jhon Castro,Cerrada
OT-007121,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-12-21,Preventivo,PM Programado,2.8,366332,Andrés Peña,Cerrada
OT-007122,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-27,Preventivo,PM Programado,1.2,1185242,Jhon Castro,Cerrada
OT-007123,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-20,Preventivo,PM Programado,2.4,1089607,Andrés Peña,Pendiente
OT-007124,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-09-27,Preventivo,PM Programado,1.3,923998,Sandra López,Pendiente
OT-007125,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-16,Preventivo,PM Programado,2.3,850261,Andrés Peña,Cerrada
OT-007126,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-23,Preventivo,PM Programado,2.1,774249,Diana Vargas,Cerrada
OT-007127,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-06-13,Preventivo,PM Programado,2.6,1001045,Andrés Peña,Cerrada
OT-007128,BIO-0386,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-09-21,Preventivo,PM Programado,2.2,366783,Jhon Castro,Cerrada
OT-007129,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-03-03,Correctivo,Sensor/Transductor,3.2,2774000,Miguel Torres,Cerrada
OT-007130,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-03-03,Correctivo,Eléctrica,3.2,15052000,Sandra López,Cerrada
OT-007131,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-02-20,Correctivo,Calibración,5.8,2261000,Carlos Rodríguez,Cerrada
OT-007132,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-04-02,Correctivo,Mecánica,26.3,3064000,Diana Vargas,Cerrada
OT-007133,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-05-15,Correctivo,Accesorio,3.0,2816000,Paola Gómez,Cerrada
OT-007134,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-05-16,Correctivo,Accesorio,19.8,4513000,Miguel Torres,Cerrada
OT-007135,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-07-06,Correctivo,Software,17.8,3549000,Carlos Rodríguez,Cerrada
OT-007136,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-08-21,Correctivo,Software,2.2,2206000,Sandra López,Cerrada
OT-007137,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-09-19,Correctivo,Sensor/Transductor,0.5,3216000,Diana Vargas,Cerrada
OT-007138,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-11-06,Correctivo,Eléctrica,3.5,7319000,Paola Gómez,Cerrada
OT-007139,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-07,Correctivo,Software,4.8,32769000,Sandra López,Cerrada
OT-007140,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-02-27,Correctivo,Software,0.5,1476000,Sandra López,Cerrada
OT-007141,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-04-23,Correctivo,Mecánica,20.3,2702000,Carlos Rodríguez,Cerrada
OT-007142,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-05-02,Correctivo,Eléctrica,4.1,1269000,Sandra López,Cerrada
OT-007143,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-07-19,Correctivo,Desgaste,1.7,912000,Carlos Rodríguez,Cerrada
OT-007144,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-08-12,Correctivo,Calibración,0.5,4478000,Carlos Rodríguez,Cerrada
OT-007145,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-12-29,Correctivo,Sensor/Transductor,14.7,387000,Miguel Torres,Cerrada
OT-007146,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2021-12-25,Preventivo,PM Programado,4.0,704468,Laura Martínez,Cerrada
OT-007147,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-04-04,Preventivo,PM Programado,1.4,422191,Jhon Castro,Cerrada
OT-007148,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-06-26,Preventivo,PM Programado,3.4,1154129,Carlos Rodríguez,Cerrada
OT-007149,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-10-01,Preventivo,PM Programado,3.4,1069581,Sandra López,Cerrada
OT-007150,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-01-02,Preventivo,PM Programado,4.0,806465,Diana Vargas,Pendiente
OT-007151,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-28,Preventivo,PM Programado,3.5,412133,Andrés Peña,Cerrada
OT-007152,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-24,Preventivo,PM Programado,1.1,1064863,Paola Gómez,Cerrada
OT-007153,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-09-23,Preventivo,PM Programado,4.0,790262,Miguel Torres,Cerrada
OT-007154,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-16,Preventivo,PM Programado,1.7,607307,Miguel Torres,Cerrada
OT-007155,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-19,Preventivo,PM Programado,1.8,749227,Andrés Peña,Cerrada
OT-007156,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-06-22,Preventivo,PM Programado,3.1,327202,Sandra López,Cerrada
OT-007157,BIO-0387,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-09-10,Preventivo,PM Programado,3.7,1039976,Miguel Torres,Cerrada
OT-007158,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-05-31,Correctivo,Accesorio,3.6,1702000,Andrés Peña,Cerrada
OT-007159,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-06-03,Correctivo,Eléctrica,3.9,1187000,Diana Vargas,Cerrada
OT-007160,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-09-05,Correctivo,Mecánica,0.8,18847000,Diana Vargas,Cerrada
OT-007161,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-01-30,Correctivo,Software,1.3,1342000,Laura Martínez,Cerrada
OT-007162,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-02-04,Correctivo,Eléctrica,3.3,2961000,Carlos Rodríguez,Cerrada
OT-007163,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-27,Correctivo,Software,0.5,954000,Andrés Peña,Cerrada
OT-007164,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-12,Correctivo,Eléctrica,0.5,8145000,Diana Vargas,En proceso
OT-007165,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-10-04,Correctivo,Sensor/Transductor,0.5,5574000,Jhon Castro,Cerrada
OT-007166,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-11-22,Correctivo,Calibración,4.2,2552000,Sandra López,Cerrada
OT-007167,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-17,Correctivo,Desgaste,2.1,1294000,Laura Martínez,Cerrada
OT-007168,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-02-01,Correctivo,Sensor/Transductor,3.6,3359000,Diana Vargas,Cerrada
OT-007169,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-28,Correctivo,Calibración,25.0,784000,Sandra López,Cerrada
OT-007170,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-09-27,Correctivo,Calibración,1.5,6009000,Diana Vargas,Cerrada
OT-007171,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2021-12-27,Preventivo,PM Programado,1.8,936568,Paola Gómez,Cerrada
OT-007172,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-03-25,Preventivo,PM Programado,1.2,394088,Carlos Rodríguez,Cerrada
OT-007173,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-06-29,Preventivo,PM Programado,3.8,661815,Diana Vargas,Cerrada
OT-007174,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-10-01,Preventivo,PM Programado,4.0,844522,Laura Martínez,Cerrada
OT-007175,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-01-02,Preventivo,PM Programado,3.6,444179,Laura Martínez,Pendiente
OT-007176,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-26,Preventivo,PM Programado,1.2,458530,Laura Martínez,Pendiente
OT-007177,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-25,Preventivo,PM Programado,1.7,607005,Sandra López,Pendiente
OT-007178,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-09-18,Preventivo,PM Programado,2.9,848860,Andrés Peña,Cerrada
OT-007179,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-22,Preventivo,PM Programado,2.7,566948,Miguel Torres,Cerrada
OT-007180,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-21,Preventivo,PM Programado,2.2,488788,Miguel Torres,Cerrada
OT-007181,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-06-15,Preventivo,PM Programado,1.2,828368,Paola Gómez,Cerrada
OT-007182,BIO-0388,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-09-14,Preventivo,PM Programado,3.7,630618,Miguel Torres,Cerrada
OT-007183,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-02-14,Correctivo,Calibración,2.7,2214000,Sandra López,Cerrada
OT-007184,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-02-15,Correctivo,Eléctrica,6.1,3505000,Carlos Rodríguez,Cerrada
OT-007185,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-03-10,Correctivo,Desgaste,0.5,2488000,Carlos Rodríguez,Cerrada
OT-007186,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-03-31,Correctivo,Eléctrica,3.5,19413000,Diana Vargas,Cerrada
OT-007187,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-06-11,Correctivo,Eléctrica,14.7,2046000,Carlos Rodríguez,Cerrada
OT-007188,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-07-21,Correctivo,Sensor/Transductor,3.9,2830000,Carlos Rodríguez,Cerrada
OT-007189,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-07-21,Correctivo,Sensor/Transductor,1.5,2304000,Carlos Rodríguez,Cerrada
OT-007190,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-07-07,Correctivo,Accesorio,0.6,2945000,Andrés Peña,Cerrada
OT-007191,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-08-23,Correctivo,Software,2.5,1868000,Jhon Castro,Cerrada
OT-007192,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-03-28,Correctivo,Accesorio,17.4,8150000,Miguel Torres,Cerrada
OT-007193,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-09-15,Correctivo,Mecánica,2.4,2034000,Carlos Rodríguez,Cerrada
OT-007194,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-11-24,Correctivo,Accesorio,2.9,4087000,Laura Martínez,En proceso
OT-007195,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-12-06,Correctivo,Eléctrica,3.5,3689000,Laura Martínez,En proceso
OT-007196,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2024-12-17,Correctivo,Desgaste,2.5,2095000,Jhon Castro,Cerrada
OT-007197,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-01-01,Preventivo,PM Programado,3.7,991780,Paola Gómez,Cerrada
OT-007198,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-04-03,Preventivo,PM Programado,1.1,782259,Sandra López,Pendiente
OT-007199,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-07-06,Preventivo,PM Programado,3.2,535031,Paola Gómez,Cerrada
OT-007200,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-10-02,Preventivo,PM Programado,2.3,628439,Diana Vargas,Cerrada
OT-007201,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2022-12-31,Preventivo,PM Programado,1.4,1032966,Jhon Castro,Cerrada
OT-007202,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-03-20,Preventivo,PM Programado,2.4,1024537,Diana Vargas,Cerrada
OT-007203,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-06-24,Preventivo,PM Programado,2.5,528164,Jhon Castro,Cerrada
OT-007204,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-09-29,Preventivo,PM Programado,3.9,825559,Miguel Torres,Cerrada
OT-007205,BIO-0389,Máquina de Hemodiálisis,Hemodiálisis,Crítico,Fresenius,2023-12-25,Preventivo,PM Programado,3.1,784678,Paola Gómez,Cerrada
